代號,名稱,前日餘額,賣出,買進,現券,今日餘額,限額,前日餘額,當日賣出,當日還券,當日調整,當日餘額,次一營業日可限額,備註,日期
1530,亞崴,0,0,0,0,0,"24,148,542","70,000",0,0,0,"70,000","18,240", ,20231212
1531,高林股,0,0,0,0,0,"45,902,020","223,000","2,000",0,0,"225,000","31,522", ,20231212
1532,勤美,"175,000",0,"2,000",0,"173,000","94,386,951","1,288,000","4,000","1,000",0,"1,291,000","380,251", ,20231212
1533,車王電,"39,000",0,"1,000",0,"38,000","24,636,871","1,571,195","21,000","18,000",0,"1,574,195","89,612", ,20231212
1535,中宇,0,0,0,0,0,"30,935,638","298,000",0,0,0,"298,000","19,097", ,20231212
1536,和大,"10,000",0,"5,000",0,"5,000","69,879,378","10,233,443","144,000","70,000",0,"10,307,443","154,900", ,20231212
1537,廣隆,0,0,0,0,0,"20,516,198","776,000","1,000","16,000",0,"761,000","31,671", ,20231212
1538,正峰,0,0,0,0,0,0,0,0,0,0,0,0,XV ,20231212
1539,巨庭,"8,000",0,0,0,"8,000","16,342,500","578,000",0,0,0,"578,000","49,247", ,20231212
1540,喬福,"1,000",0,0,0,"1,000","21,368,403","1,089,000",0,0,0,"1,089,000","147,179", ,20231212
1541,錩泰,"1,000",0,0,0,"1,000","19,700,000","66,000",0,0,0,"66,000","23,664", ,20231212
1558,伸興,0,0,0,0,0,"16,633,907","338,000","1,000","1,000",0,"338,000","28,463", ,20231212
1560,中砂,"841,000","22,000","1,000",0,"862,000","36,192,688","3,260,000","5,000","166,000",0,"3,099,000","1,458,725", ,20231212
1568,倉佑,"296,000","5,000","55,000",0,"246,000","25,771,639","2,100,000","62,000","372,000",0,"1,790,000","1,303,075", ,20231212
1582,信錦,"880,000","107,000","27,000","169,000","791,000","30,934,867","1,270,000","37,000","203,000",0,"1,104,000","2,009,523", ,20231212
1583,程泰,0,0,0,0,0,"27,600,093","18,000",0,0,0,"18,000","2,180", ,20231212
1587,吉茂,"2,000",0,0,0,"2,000","17,156,112","526,980",0,0,0,"526,980","19,808", ,20231212
1589,永冠-KY,"284,000",0,0,0,"284,000","29,533,985","3,990,431","27,000","35,000",0,"3,982,431","124,827", ,20231212
1590,亞德客-KY,"1,000",0,0,0,"1,000","49,999,999","1,235,000","121,000","12,000",0,"1,344,000","156,948", ,20231212
1597,直得,"1,000",0,0,0,"1,000","22,315,451","551,000","6,000",0,0,"557,000","21,239", ,20231212
1598,岱宇,"8,000",0,"3,000",0,"5,000","39,902,438","1,661,000","28,000","1,000",0,"1,688,000","194,974", ,20231212
1603,華電,"86,000","42,000",0,0,"128,000","47,922,000","1,890,000","37,000","10,000",0,"1,917,000","824,733", ,20231212
1604,聲寶,"5,000",0,0,0,"5,000","96,050,000","1,582,000",0,0,0,"1,582,000","90,408", ,20231212
1605,華新,"518,000","15,000","7,000",0,"526,000","1,007,833,237","80,293,772","553,000","909,000",0,"79,937,772","6,230,666", ,20231212
1608,華榮,"37,000","58,000","6,000","10,000","79,000","158,193,376","5,739,000","488,000","168,000",0,"6,059,000","789,540", ,20231212
1609,大亞,"1,106,000","17,000","27,000","5,000","1,091,000","179,670,704","46,528,436","1,238,000","740,000",0,"47,026,436","3,482,296", ,20231212
1611,中電,"11,000","5,000",0,0,"16,000","80,683,935","7,437,240","22,000","478,000",0,"6,981,240","240,331", ,20231212
1612,宏泰,"106,000","67,000","1,000","1,000","171,000","79,020,015","4,811,000","178,000","716,000",0,"4,273,000","1,174,957", ,20231212
1614,三洋電,0,0,0,0,0,"67,278,351","252,000",0,0,0,"252,000","16,567", ,20231212
1615,大山,0,"13,000",0,0,"13,000","40,930,674","209,000","8,000",0,0,"217,000","61,071", ,20231212
1616,億泰,0,0,0,0,0,0,0,0,0,0,0,0,XV ,20231212
1617,榮星,0,0,0,0,0,"39,449,459","81,685",0,0,0,"81,685","37,032", ,20231212
1618,合機,"1,574,000","51,000","359,000",0,"1,266,000","48,172,936","2,792,000","253,000","360,000",0,"2,685,000","3,014,670", ,20231212
1626,艾美特-KY,0,0,0,0,0,"38,205,430","254,620",0,0,0,"254,620","23,121", ,20231212
1701,中化,"42,000","1,000","8,000",0,"35,000","74,520,270","3,332,000","51,000","45,000",0,"3,338,000","757,308", ,20231212
1702,南僑,"1,000",0,0,0,"1,000","73,533,240","1,168,000",0,0,0,"1,168,000","112,236", ,20231212
1707,葡萄王,"1,000",0,0,0,"1,000","34,071,593","680,000",0,"6,000",0,"674,000","79,306", ,20231212
1708,東鹼,"10,000",0,0,0,"10,000","62,250,412","8,979,000","24,000","13,000",0,"8,990,000","283,505", ,20231212
1709,和益,"12,000",0,"1,000",0,"11,000","119,254,068","5,826,000","2,000","84,000",0,"5,744,000","115,895", ,20231212
1710,東聯,"7,000",0,0,0,"7,000","221,425,757","13,304,000","248,000","74,000",0,"13,478,000","479,602", ,20231212
1711,永光,"25,000",0,"5,000",0,"20,000","136,938,056","11,892,200","66,000","30,000",0,"11,928,200","295,071", ,20231212
1712,興農,"18,000",0,0,0,"18,000","105,123,146","6,753,000",0,0,0,"6,753,000","200,811", ,20231212
1713,國化,"12,000",0,0,0,"12,000","37,737,925","175,000","2,000",0,0,"177,000","45,226", ,20231212
1714,和桐,"71,000","2,000",0,0,"73,000","254,206,202","4,237,000","23,000",0,0,"4,260,000","697,738", ,20231212
1717,長興,0,0,0,0,0,"294,566,370","5,083,000","27,000","151,000",0,"4,959,000","418,163", ,20231212
1718,中纖,"3,000",0,0,0,"3,000","421,476,436","7,637,280",0,"2,000",0,"7,635,280","629,930", ,20231212
1720,生達,"6,000",0,"1,000",0,"5,000","44,674,022","1,177,000","5,000",0,0,"1,182,000","315,915", ,20231212
1721,三晃,"267,000",0,"39,000",0,"228,000","41,428,893","6,825,000","42,000",0,0,"6,867,000","1,544,055", ,20231212
1722,台肥,"15,000","5,000",0,0,"20,000","245,000,000","5,105,000","53,000","52,000",0,"5,106,000","472,897", ,20231212
1723,中碳,"15,000",0,0,0,"15,000","59,226,120","1,822,000","16,000","5,000",0,"1,833,000","101,642", ,20231212
1725,元禎,0,0,0,0,0,"45,457,494","46,000",0,0,0,"46,000","8,583", ,20231212
1726,永記,0,0,0,0,0,"40,500,000","33,000",0,0,0,"33,000","6,090", ,20231212
1727,中華化,"336,000",0,0,0,"336,000","29,616,062","3,008,000","29,000","9,000",0,"3,028,000","259,479", ,20231212
1730,花仙子,0,0,0,0,0,"15,808,462","36,000",0,0,0,"36,000","8,269", ,20231212
1731,美吾華,"5,000",0,"3,000",0,"2,000","33,228,811","737,000",0,0,0,"737,000","220,977", ,20231212
1732,毛寶,"244,000","30,000","10,000",0,"264,000","10,610,989","349,000",0,0,0,"349,000","440,766", ,20231212
1733,五鼎,"3,000",0,0,0,"3,000","24,987,548","753,000","35,000",0,0,"788,000","179,688", ,20231212
1734,杏輝,"9,000",0,"2,000",0,"7,000","41,930,505","2,355,000","1,000","1,000",0,"2,355,000","240,874", ,20231212
1735,日勝化,0,0,0,0,0,"24,847,000","100,000",0,0,0,"100,000","2,562", ,20231212
1736,喬山,"120,000","4,000","3,000",0,"121,000","75,904,154","1,812,215",0,0,0,"1,812,215","127,094", ,20231212
1737,臺鹽,0,0,0,0,0,"50,000,000","2,127,000",0,"21,000",0,"2,106,000","50,047", ,20231212
1752,南光,"61,000",0,"4,000",0,"57,000","25,247,118","1,721,000","1,000","4,000",0,"1,718,000","372,560", ,20231212
1760,寶齡富錦,"119,000",0,"3,000",0,"116,000","21,434,753","6,936,912","14,000","48,000",0,"6,902,912","692,348", ,20231212
1762,中化生,"137,000","7,000","6,000",0,"138,000","19,390,000","2,327,000","56,000",0,0,"2,383,000","184,363", ,20231212
1773,勝一,"3,000",0,"1,000",0,"2,000","62,500,000","522,500","4,000",0,0,"526,500","59,273", ,20231212
1776,展宇,0,0,0,0,0,"15,027,336","18,000",0,0,0,"18,000","8,064", ,20231212
1783,和康生,"10,000",0,0,0,"10,000","20,058,018","1,488,500","34,000",0,0,"1,522,500","64,696", ,20231212
1786,科妍,"23,000",0,"1,000",0,"22,000","16,932,777","788,625","10,000","14,000",0,"784,625","46,790", ,20231212
1789,神隆,0,0,0,0,0,"197,684,805","5,580,000","86,000",0,0,"5,666,000","313,560", ,20231212
1795,美時,"728,000","7,000","10,000",0,"725,000","61,860,241","16,034,000","530,000","39,000",0,"16,525,000","2,506,618", ,20231212
1802,台玻,"350,000","3,000",0,0,"353,000","727,015,200","32,758,000","52,000","337,000",0,"32,473,000","1,213,569", ,20231212
1805,寶徠,0,0,0,0,0,0,0,0,0,0,0,0,XV ,20231212
1806,冠軍,"11,000",0,0,0,"11,000","97,600,967","1,447,000",0,"37,000",0,"1,410,000","146,385", ,20231212
1808,潤隆,"5,000",0,0,0,"5,000","112,756,533","2,880,410","162,000",0,0,"3,042,410","295,883", ,20231212
1809,中釉,"35,000",0,0,0,"35,000","41,760,484","2,528,000",0,0,0,"2,528,000","488,178", ,20231212
1810,和成,"64,000","4,000",0,0,"68,000","75,575,929","5,744,000","52,000",0,0,"5,796,000","243,241", ,20231212
1817,凱撒衛,0,0,0,0,0,"18,150,000","94,000",0,0,0,"94,000","37,486", ,20231212
1903,士紙,"1,000",0,0,0,"1,000","65,009,780","1,900,000",0,"36,000",0,"1,864,000","65,957", ,20231212
1904,正隆,"7,000",0,0,0,"7,000","277,068,630","9,725,000","1,000","18,000",0,"9,708,000","251,881", ,20231212
1905,華紙,"132,000","1,000","23,000",0,"110,000","275,708,829","28,314,000","570,000","420,000",0,"28,464,000","825,368", ,20231212
1906,寶隆,0,0,0,0,0,"37,750,000","842,000",0,0,0,"842,000","24,404", ,20231212
1907,永豐餘,"198,000","3,000","3,000",0,"198,000","415,092,873","59,916,620","232,000","1,051,000",0,"59,097,620","898,882", ,20231212
1909,榮成,"32,000","1,000",0,0,"33,000","331,921,431","8,774,885","58,000","43,000",0,"8,789,885","394,905", ,20231212
2002,中鋼,"528,000","15,000","38,000",0,"505,000","3,933,715,249","288,486,264","1,830,000","4,889,000",0,"285,427,264","11,562,876", ,20231212
2006,東和鋼鐵,"46,000",0,0,0,"46,000","182,553,454","2,176,000","49,000",0,0,"2,225,000","522,379", ,20231212
2007,燁興,"169,000",0,"3,000",0,"166,000","42,366,482","3,260,000","9,000",0,0,"3,269,000","235,001", ,20231212
2008,高興昌,0,0,0,0,0,"47,713,073","96,000","1,000",0,0,"97,000","8,932", ,20231212
2009,第一銅,"146,000","34,000",0,0,"180,000","89,905,541","5,785,000","103,000","133,000",0,"5,755,000","302,631", ,20231212
2010,春源,0,0,0,0,0,"161,913,847","2,803,000",0,0,0,"2,803,000","164,036", ,20231212
2012,春雨,0,0,0,0,0,"75,540,675","348,850","2,000",0,0,"350,850","11,451", ,20231212
2013,中鋼構,0,0,0,0,0,"50,000,000","429,000",0,"1,000",0,"428,000","9,661", ,20231212
2014,中鴻,"404,000","17,000","4,000",0,"417,000","358,886,111","26,390,000","190,000",0,0,"26,580,000","1,371,943", ,20231212
2015,豐興,0,0,0,0,0,"145,399,856","2,397,000","6,000",0,0,"2,403,000","58,981", ,20231212
2017,官田鋼,"32,000",0,"1,000",0,"31,000","111,718,672","5,921,932",0,"105,000",0,"5,816,932","350,647", ,20231212
2020,美亞,"2,000",0,"1,000",0,"1,000","55,631,525","618,000",0,0,0,"618,000","193,169", ,20231212
2022,聚亨,0,0,0,0,0,"84,292,034","1,405,000","8,000",0,0,"1,413,000","160,865", ,20231212
2023,燁輝,"51,000","5,000","1,000",0,"55,000","487,292,748","23,485,550","33,000",0,0,"23,518,550","828,100", ,20231212
2024,志聯,0,0,0,0,0,"24,375,000","46,000",0,0,0,"46,000","9,774", ,20231212
2025,千興,0,0,0,0,0,0,0,0,0,0,0,0,XV ,20231212
2027,大成鋼,"434,000",0,"1,000",0,"433,000","608,565,153","48,693,683","423,000","2,172,000",0,"46,944,683","1,661,080", ,20231212
2028,威致,0,0,0,0,0,"81,428,700","1,543,000","11,000","31,000",0,"1,523,000","33,104", ,20231212
2029,盛餘,"42,000",0,"1,000",0,"41,000","80,295,000","891,000","4,000",0,0,"895,000","222,470", ,20231212
2030,彰源,"36,000",0,0,0,"36,000","70,131,506","6,881,000","8,000","2,000",0,"6,887,000","113,552", ,20231212
2031,新光鋼,"153,000","1,000",0,0,"154,000","80,286,585","2,047,000","1,000","15,000",0,"2,033,000","409,566", ,20231212
2032,新鋼,0,0,0,0,0,"32,630,386","658,000",0,0,0,"658,000","25,944", ,20231212
2033,佳大,"11,000",0,0,0,"11,000","20,173,634","223,000",0,0,0,"223,000","20,009", ,20231212
2034,允強,"105,000","24,000",0,"15,000","114,000","111,894,582","7,428,600","6,000","24,000",0,"7,410,600","121,614", ,20231212
2038,海光,"10,000",0,0,0,"10,000","47,581,937","2,363,249",0,"9,000",0,"2,354,249","57,095", ,20231212
2049,上銀,"126,000","1,000","8,000",0,"119,000","88,448,060","6,156,449","148,000","94,000",0,"6,210,449","384,738", ,20231212
2059,川湖,"228,000","9,000","7,000",0,"230,000","23,824,268","3,759,000","23,000","26,000",0,"3,756,000","528,670", ,20231212
2062,橋椿,"26,000",0,0,0,"26,000","49,998,538","575,402","2,000",0,0,"577,402","80,383", ,20231212
2069,運錩,"52,000",0,0,0,"52,000","41,596,709","885,081",0,0,0,"885,081","26,084", ,20231212
2101,南港,"39,000",0,0,0,"39,000","208,483,726","6,099,000","14,000",0,0,"6,113,000","202,172", ,20231212
2102,泰豐,"5,000",0,0,0,"5,000","118,332,301","278,000","1,000",0,0,"279,000","227,295", ,20231212
2103,台橡,"14,000",0,0,0,"14,000","206,427,494","8,767,000","5,000",0,0,"8,772,000","157,455", ,20231212
2104,國際中橡,"335,000","1,000",0,0,"336,000","246,183,406","12,258,000","103,000","5,000",0,"12,356,000","273,866", ,20231212
2105,正新,"88,000","7,000","3,000",0,"92,000","810,353,884","5,116,218","1,141,000","199,000",0,"6,058,218","2,386,399", ,20231212
2106,建大,"4,000",0,"1,000",0,"3,000","238,722,500","10,099,352","30,000","122,000",0,"10,007,352","233,259", ,20231212
2107,厚生,0,0,0,0,0,"75,898,350","494,000",0,0,0,"494,000","61,427", ,20231212
2108,南帝,"281,000","6,000","1,000",0,"286,000","123,104,164","3,693,000","223,000",0,0,"3,916,000","243,445", ,20231212
2109,華豐,0,0,0,0,0,"69,837,283","239,000",0,0,0,"239,000","59,336", ,20231212
2114,鑫永銓,0,0,0,0,0,"19,497,926","64,800",0,0,0,"64,800","8,019", ,20231212
2115,六暉-KY,0,0,0,0,0,"24,850,753","135,803",0,0,0,"135,803","16,743", ,20231212
2201,裕隆,"787,000","2,000","11,000",0,"778,000","267,500,312","39,384,280","24,000","469,000",0,"38,939,280","1,702,166", ,20231212
2204,中華,"701,000","113,000","11,000","1,000","802,000","138,405,085","3,553,000","416,000","49,000",0,"3,920,000","1,841,277", ,20231212
2206,三陽工業,"145,000","1,000","4,000",0,"142,000","199,372,401","16,826,000","192,000","31,000",0,"16,987,000","1,043,744", ,20231212
2207,和泰車,0,0,0,0,0,"139,275,692","311,649","3,000","30,000",0,"284,649","82,854", ,20231212
2208,台船,0,0,0,0,0,0,"17,824,938",0,0,0,"17,824,938","432,662",X ,20231212
2211,長榮鋼,"30,000","10,000","1,000",0,"39,000","104,272,865","1,901,000","46,000","85,000",0,"1,862,000","492,846", ,20231212
2228,劍麟,0,0,0,0,0,"18,945,070","524,000","25,000",0,0,"549,000","76,483", ,20231212
2231,為升,"16,000",0,"1,000",0,"15,000","35,229,402","2,543,302","30,000","29,000",0,"2,544,302","85,600", ,20231212
2233,宇隆,"61,000","4,000","10,000","1,000","54,000","15,072,022","425,000","34,000","18,000",0,"441,000","343,053", ,20231212
2236,百達-KY,0,"36,000",0,0,"36,000","12,338,342","181,682",0,0,0,"181,682","133,784", ,20231212
2239,英利-KY,"1,000",0,0,0,"1,000","30,084,290","521,000","3,000",0,0,"524,000","60,364", ,20231212
2241,艾姆勒,"466,000","56,000",0,0,"522,000","22,400,576","1,018,000","44,000",0,0,"1,062,000","118,200", ,20231212
2243,宏旭-KY,"10,000",0,0,0,"10,000","17,342,040","267,128","4,000",0,0,"271,128","140,964", ,20231212
2247,汎德永業,0,0,0,0,0,"20,177,183","174,000","7,000",0,0,"181,000","15,233", ,20231212
2250,IKKA-KY,"1,000",0,0,0,"1,000","7,359,852","64,000","1,000",0,0,"65,000","69,185", ,20231212
2301,光寶科,"351,000","8,000","26,000",0,"333,000","592,061,458","27,693,558","940,000","2,160,000",0,"26,473,558","5,205,395", ,20231212
2302,麗正,0,0,0,0,0,"41,575,720","2,212,000","10,000",0,0,"2,222,000","55,581", ,20231212
2303,聯電,"3,872,000","192,000","58,000","4,000","4,002,000","3,125,773,665","600,533,314","3,428,000","1,519,000",0,"602,442,314","16,921,613", ,20231212
2305,全友,"40,000",0,0,0,"40,000","42,355,206","2,693,000","23,000",0,0,"2,716,000","407,492", ,20231212
2308,台達電,"73,000","6,000","8,000",0,"71,000","649,385,832","5,986,622","205,000","257,000",0,"5,934,622","1,915,542", ,20231212
2312,金寶,"436,000","13,000","19,000",0,"430,000","374,628,802","24,578,000","99,000","479,000",0,"24,198,000","2,140,260", ,20231212
2313,華通,"5,303,000","254,000","80,000",0,"5,477,000","297,955,147","21,985,000","2,204,000","890,000",0,"23,299,000","16,634,834", ,20231212
2314,台揚,0,0,0,0,0,0,0,0,0,0,0,0,XV ,20231212
2316,楠梓電,"237,000","1,000","3,000",0,"235,000","45,685,134","6,982,000","43,000","19,000",0,"7,006,000","509,859", ,20231212
2317,鴻海,"686,000",0,"9,000","1,000","676,000","3,465,747,652","23,627,165","287,000","43,000",0,"23,871,165","8,618,074", ,20231212
2321,東訊,0,0,0,0,0,0,0,0,0,0,0,0,XV ,20231212
2323,中環,"1,058,000","11,000","65,000",0,"1,004,000","272,337,082","36,966,000","2,071,000","902,000",0,"38,135,000","2,075,422", ,20231212
2324,仁寶,"823,000","18,000","15,000",0,"826,000","1,101,786,656","92,549,990","502,000","438,000",0,"92,613,990","4,448,841", ,20231212
2327,國巨,"362,000","14,000","2,000",0,"374,000","105,786,387","11,350,687","171,000","178,000",0,"11,343,687","686,928", ,20231212
2328,廣宇,"11,000",0,0,0,"11,000","129,586,570","5,090,000","147,000","62,000",0,"5,175,000","306,783", ,20231212
2329,華泰,"6,534,000","88,000","127,000",0,"6,495,000","138,827,083","8,905,000","1,323,000","543,000",0,"9,685,000","17,401,423", ,20231212
2330,台積電,0,0,0,0,0,"6,483,017,748","13,596,665","104,000",0,0,"13,700,665","8,153,039",X ,20231212
2331,精英,"399,000",0,"17,000",0,"382,000","139,350,742","7,971,000","300,000","21,000",0,"8,250,000","2,241,075", ,20231212
2332,友訊,"347,000",0,"3,000",0,"344,000","150,709,118","20,629,000","54,000","425,000",0,"20,258,000","1,383,777", ,20231212
2337,旺宏,"1,216,000","20,000","26,000",0,"1,210,000","463,942,697","63,046,000","1,862,000","281,000",0,"64,627,000","1,934,055", ,20231212
2338,光罩,"239,000",0,"5,000",0,"234,000","64,111,618","15,074,000","106,000","63,000",0,"15,117,000","758,240", ,20231212
2340,台亞,"344,000","1,000","8,000",0,"337,000","94,655,711","19,102,000","151,000","140,000",0,"19,113,000","681,916", ,20231212
2342,茂矽,"27,000","1,000","5,000","1,000","22,000","39,039,186","3,656,000","49,000","15,000",0,"3,690,000","85,992", ,20231212
2344,華邦電,"1,300,000","35,000","40,000",0,"1,295,000","1,045,000,048","34,628,518","1,474,000","126,000",0,"35,976,518","9,862,962", ,20231212
2345,智邦,"331,000","1,000","22,000",0,"310,000","140,039,724","3,725,095","18,000","96,000",0,"3,647,095","925,227", ,20231212
2347,聯強,"54,000","3,000",0,0,"57,000","416,986,742","11,981,689","244,000","267,000",0,"11,958,689","1,023,615", ,20231212
2348,海悅,"9,000",0,0,0,"9,000","29,277,029","164,200",0,0,0,"164,200","46,158", ,20231212
2349,錸德,0,0,0,0,0,0,0,0,0,0,0,0,XV ,20231212
2351,順德,"181,000",0,"1,000",0,"180,000","45,535,062","2,634,000","7,000",0,0,"2,641,000","364,317", ,20231212
2352,佳世達,"349,000","210,000","25,000",0,"534,000","491,695,489","45,347,000","218,000","131,000",0,"45,434,000","2,607,890", ,20231212
2353,宏碁,"690,000","48,000","48,000",0,"690,000","761,963,457","183,047,000","53,000","8,102,000",0,"174,998,000","8,522,565", ,20231212
2354,鴻準,"29,000","4,000","1,000",0,"32,000","353,621,298","15,797,591","475,000","28,000",0,"16,244,591","673,240", ,20231212
2355,敬鵬,"1,708,000","8,000","93,000","1,000","1,622,000","99,373,855","6,330,000",0,"1,234,000",0,"5,096,000","6,500,260", ,20231212
2356,英業達,"1,685,000","80,000","9,000",0,"1,756,000","896,868,766","130,458,826","20,000","7,552,000",0,"122,926,826","8,264,274", ,20231212
2357,華碩,"233,000","1,000","1,000",0,"233,000","185,690,070","14,555,848","31,000","359,000",0,"14,227,848","1,206,866", ,20231212
2358,廷鑫,"1,565,000","141,000","100,000","9,000","1,597,000","27,487,094","1,898,533","26,000","170,000",0,"1,754,533","820,425", ,20231212
2359,所羅門,"221,000","4,000","71,000",0,"154,000","42,867,763","7,184,000","50,000","87,000",0,"7,147,000","1,131,284", ,20231212
2360,致茂,"12,000","1,000","12,000",0,"1,000","106,341,109","2,191,000","1,000","13,000",0,"2,179,000","844,777", ,20231212
2362,藍天,"10,000",0,0,0,"10,000","158,065,750","1,619,000",0,0,0,"1,619,000","186,263", ,20231212
2363,矽統,"10,603,000","74,000","166,000",0,"10,511,000","187,397,339","45,972,560","986,000","209,000",0,"46,749,560","18,682,070", ,20231212
2364,倫飛,"228,000","9,000","8,000",0,"229,000","7,749,800","396,000","3,000","98,000",0,"301,000","539,973", ,20231212
2365,昆盈,"53,000","10,000","33,000",0,"30,000","55,382,124","2,344,000","140,000","49,000",0,"2,435,000","701,355", ,20231212
2367,燿華,"842,000","5,000","83,000",0,"764,000","167,351,793","37,221,204","448,000","1,680,000",0,"35,989,204","5,819,861", ,20231212
2368,金像電,"2,858,000","17,000","44,000",0,"2,831,000","122,959,764","8,026,000","129,000","42,000",0,"8,113,000","2,702,028", ,20231212
2369,菱生,"1,019,000","8,000","40,000",0,"987,000","95,025,586","8,014,000","205,000","75,000",0,"8,144,000","3,497,535", ,20231212
2371,大同,"785,000","50,000","28,000",0,"807,000","584,884,171","45,290,676","832,000","334,000",0,"45,788,676","4,280,502", ,20231212
